,player_id,nickname,firstname,lastname,birth_date,player_name,team_id,jersey_number,minutes_played,is_starter,game_id
24510,14726,F. Ribéry,Franck Bilal,Ribéry,1983-04-07,Franck Bilal Ribéry,2444,0,74,True,2516751
24511,20475,A. Vidal,Arturo Erasmo,Vidal Pardo,1987-05-22,Arturo Erasmo Vidal Pardo,2444,0,86,True,2516751
24512,209091,C. Tolisso,Corentin,Tolisso,1994-08-03,Corentin Tolisso,2444,0,94,True,2516751
24513,14817,R. Lewandowski,Robert,Lewandowski,1988-08-21,Robert Lewandowski,2444,0,94,True,2516751
24514,134383,N. Süle,Niklas,Süle,1995-09-03,Niklas Süle,2444,0,94,True,2516751
24515,3345,Thiago Alcântara,Thiago,Alcântara do Nascimento,1991-04-11,Thiago Alcântara do Nascimento,2444,0,94,True,2516751
24516,224593,J. Kimmich,Joshua,Kimmich,1995-02-08,Joshua Kimmich,2444,0,94,True,2516751
24517,14712,M. Neuer,Manuel,Neuer,1986-03-27,Manuel Neuer,2444,0,94,True,2516751
24518,14724,D. Alaba,David,Olatukunbo Alaba,1992-06-24,David Olatukunbo Alaba,2444,0,94,True,2516751
24519,14795,M. Hummels,Mats ,Hummels,1988-12-16,Mats  Hummels,2444,0,94,True,2516751
24520,231139,K. Coman,Kingsley,Coman,1996-06-13,Kingsley Coman,2444,0,29,False,2516751
24521,14732,T. Müller,Thomas,Müller,1989-09-13,Thomas Müller,2444,0,20,False,2516751
24522,15811,S. Rudy,Sebastian,Rudy,1990-02-28,Sebastian Rudy,2444,0,8,False,2516751
24523,285727,L. Dimata,Landry Nany,Dimata,1997-09-01,Landry Nany Dimata,2451,0,54,True,2516752
24524,15129,D. Didavi,Daniel,Didavi,1990-02-21,Daniel Didavi,2451,0,74,True,2516752
24525,14917,R. Knoche,Robin,Knoche,1992-05-22,Robin Knoche,2451,0,80,True,2516752
24526,15795,K. Casteels,Koen,Casteels,1992-06-25,Koen Casteels,2451,0,96,True,2516752
24527,3566,Camacho,Ignacio,Camacho Barnola,1990-03-07,Ignacio Camacho Barnola,2451,0,96,True,2516752
24528,15775,P. Verhaegh,Paul,Verhaegh,1983-09-01,Paul Verhaegh,2451,0,96,True,2516752
24529,25861,J. Guilavogui,Josuha,Guilavogui,1990-09-19,Josuha Guilavogui,2451,0,96,True,2516752
24530,14938,M. Arnold,Maximilian,Arnold,1994-05-27,Maximilian Arnold,2451,0,96,True,2516752
24531,14731,M. Gómez,Mario,Gómez García,1985-07-10,Mario Gómez García,2451,0,96,True,2516752
24532,228639,Y. Gerhardt,Yannick,Gerhardt,1994-03-13,Yannick Gerhardt,2451,0,96,True,2516752
24533,149091,M. Tisserand,Marcel,Tisserand,1993-01-10,Marcel Tisserand,2451,0,96,True,2516752
24534,1729,R. Bazoer,Riechedly,Bazoer,1996-10-12,Riechedly Bazoer,2451,0,42,False,2516752
24535,15191,Y. Mallı,Yunus,Mallı,1992-02-24,Yunus Mallı,2451,0,22,False,2516752
24536,337682,F. Uduokhai,Ohis Felix,Uduokhai,1997-09-09,Ohis Felix Uduokhai,2451,0,16,False,2516752
24537,20591,G. Fernandes,Gélson da Conceição Tavares,Fernandes,1986-09-02,Gélson da Conceição Tavares Fernandes,2462,0,67,True,2516752
24538,3535,J. de Guzmán,Jonathan ,de Guzmán,1987-09-13,Jonathan  de Guzmán,2462,0,74,True,2516752
24539,110,J. Willems,Jetro,Willems,1994-03-30,Jetro Willems,2462,0,80,True,2516752
24540,136011,M. Gaćinović,Mijat,Gaćinović,1995-02-08,Mijat Gaćinović,2462,0,96,True,2516752
24541,49856,D. Abraham,David Ángel,Abraham,1986-07-15,David Ángel Abraham,2462,0,96,True,2516752
24542,25512,S. Haller,Sébastien,Haller,1994-06-22,Sébastien Haller,2462,0,96,True,2516752
24543,20402,K. Boateng,Kevin-Prince,Boateng,1987-03-06,Kevin-Prince Boateng,2462,0,96,True,2516752
24544,15139,T. Chandler,Timothy,Chandler,1990-03-29,Timothy Chandler,2462,0,96,True,2516752
24545,55951,L. Hradecky,Lukáš,Hrádecký,1989-11-24,Lukáš Hrádecký,2462,0,96,True,2516752
24546,26021,S. Falette,Simon,Falette,1992-02-19,Simon Falette,2462,0,96,True,2516752
24547,14929,M. Hasebe,Makoto,Hasebe,1984-01-18,Makoto Hasebe,2462,0,96,True,2516752
24548,51689,B. Hrgota,Branimir,Hrgota,1993-01-12,Branimir Hrgota,2462,0,29,False,2516752
24549,14772,D. da Costa,Danny ,Vieira da Costa,1993-07-13,Danny  Vieira da Costa,2462,0,22,False,2516752
24550,97555,T. Tawatha,Taleb,Tawatha,1992-06-21,Taleb Tawatha,2462,0,16,False,2516752
24551,146583,J. Brandt,Julian,Brandt,1996-05-02,Julian Brandt,2446,0,72,True,2516753
24552,15231,K. Volland,Kevin,Volland,1992-07-30,Kevin Volland,2446,0,78,True,2516753
24553,105619,A. Mehmedi,Admir,Mehmedi,1991-03-16,Admir Mehmedi,2446,0,78,True,2516753
24554,228768,J. Tah,Jonathan,Tah,1996-02-11,Jonathan Tah,2446,0,94,True,2516753
24555,165425,D. Kohr,Dominik,Kohr,1994-01-31,Dominik Kohr,2446,0,94,True,2516753
24556,14786,K. Bellarabi,Karim,Bellarabi,1990-04-08,Karim Bellarabi,2446,0,94,True,2516753
24557,258253,B. Henrichs,Benjamin,Henrichs,1997-02-23,Benjamin Henrichs,2446,0,94,True,2516753
24558,14768,B. Leno,Bernd,Leno,1992-03-04,Bernd Leno,2446,0,94,True,2516753
24559,89559,C. Aránguiz,Charles Mariano,Aránguiz Sandoval,1989-04-17,Charles Mariano Aránguiz Sandoval,2446,0,94,True,2516753
24560,40657,Wendell,Wendell,Nascimento Borges,1993-07-20,Wendell Nascimento Borges,2446,0,94,True,2516753
24561,14803,S. Bender,Sven,Bender,1989-04-27,Sven Bender,2446,0,94,True,2516753
24562,388267,L. Bailey,Leon,Bailey Butler,1997-08-09,Leon Bailey Butler,2446,0,22,False,2516753
24563,14788,S. Kießling,Stefan,Kießling,1984-01-25,Stefan Kießling,2446,0,16,False,2516753
24564,65880,André Ramalho,André,Ramalho Silva,1992-02-16,André Ramalho Silva,2446,0,16,False,2516753
24565,15942,L. Rupp,Lukas,Rupp,1991-01-08,Lukas Rupp,2482,0,47,True,2516753
24566,49997,S. Zuber,Steven,Zuber,1991-08-17,Steven Zuber,2482,0,58,True,2516753
24567,263614,N. Amiri,Nadiem,Amiri,1996-10-27,Nadiem Amiri,2482,0,72,True,2516753
24568,15292,M. Uth,Mark,Uth,1991-08-24,Mark Uth,2482,0,94,True,2516753
24569,69411,A. Kramarić,Andrej,Kramarić,1991-06-19,Andrej Kramarić,2482,0,94,True,2516753
24570,15719,B. Hübner,Benjamin,Hübner,1989-07-04,Benjamin Hübner,2482,0,94,True,2516753
24571,15952,E. Bičakčić,Ermin,Bičakčić,1990-01-24,Ermin Bičakčić,2482,0,94,True,2516753
24572,149389,J. Toljan,Jeremy,Toljan,1994-08-08,Jeremy Toljan,2482,0,94,True,2516753
24573,14979,O. Baumann,Oliver,Baumann,1990-06-02,Oliver Baumann,2482,0,94,True,2516753
24574,15085,S. Wagner,Sandro,Wagner,1987-11-29,Sandro Wagner,2482,0,94,True,2516753
24575,14842,K. Vogt,Kevin,Vogt,1991-09-23,Kevin Vogt,2482,0,94,True,2516753
24576,221333,K. Demirbay,Kerem,Demirbay,1993-07-03,Kerem Demirbay,2482,0,47,False,2516753
24577,82487,P. Kadeřábek,Pavel,Kadeřábek,1992-04-25,Pavel Kadeřábek,2482,0,36,False,2516753
24578,135561,F. Grillitsch,Florian,Grillitsch,1995-08-07,Florian Grillitsch,2482,0,22,False,2516753
24579,360992,D. Zakaria,Denis Lemi,Zakaria Lako Lado,1996-11-20,Denis Lemi Zakaria Lako Lado,2454,0,63,True,2516754
24580,15018,P. Herrmann,Patrick,Herrmann,1991-02-12,Patrick Herrmann,2454,0,65,True,2516754
24581,15107,Raffael,Raffael,Caetano de Araújo,1985-03-28,Raffael Caetano de Araújo,2454,0,80,True,2516754
24582,15014,O. Wendt,Oscar,Wendt,1985-10-24,Oscar Wendt,2454,0,93,True,2516754
24583,25622,T. Hazard,Thorgan,Hazard,1993-03-29,Thorgan Hazard,2454,0,93,True,2516754
24584,14991,M. Ginter,Matthias,Ginter,1994-01-19,Matthias Ginter,2454,0,93,True,2516754
24585,15051,L. Stindl,Lars,Stindl,1988-08-26,Lars Stindl,2454,0,93,True,2516754
24586,49855,Y. Sommer,Yann,Sommer,1988-12-17,Yann Sommer,2454,0,93,True,2516754
24587,15806,J. Vestergaard,Jannik,Vestergaard,1992-08-03,Jannik Vestergaard,2454,0,93,True,2516754
24588,14838,C. Kramer,Christoph,Kramer,1991-02-19,Christoph Kramer,2454,0,93,True,2516754
24589,236528,N. Elvedi,Nico,Elvedi,1996-09-30,Nico Elvedi,2454,0,93,True,2516754
24590,282194,L. Bénes,László,Bénes,1997-09-09,László Bénes,2454,0,30,False,2516754
24591,18591,J. Hofmann,Jonas,Hofmann,1992-07-14,Jonas Hofmann,2454,0,28,False,2516754
24592,15804,F. Johnson,Fabian,Johnson,1987-12-11,Fabian Johnson,2454,0,13,False,2516754
24593,15781,Ja-Cheol Koo,Ja-Cheol,Koo,1989-02-27,Ja-Cheol Koo,2481,0,76,True,2516754
24594,14997,J. Schmid,Jonathan,Schmid,1990-06-26,Jonathan Schmid,2481,0,76,True,2516754
24595,65180,M. Gregoritsch,Michael,Gregoritsch,1994-04-18,Michael Gregoritsch,2481,0,76,True,2516754
24596,224965,R. Framberger,Raphael,Framberger,1995-09-06,Raphael Framberger,2481,0,93,True,2516754
24597,221411,P. Max,Philipp,Max,1993-09-30,Philipp Max,2481,0,93,True,2516754
24598,65075,M. Hinteregger,Martin,Hinteregger,1992-09-07,Martin Hinteregger,2481,0,93,True,2516754
24599,14914,M. Hitz,Marwin,Hitz,1987-09-18,Marwin Hitz,2481,0,93,True,2516754
24600,15777,D. Baier,Daniel,Baier,1984-05-18,Daniel Baier,2481,0,93,True,2516754
24601,37948,A. Finnbogason,Alfreð,Finnbogason,1989-02-01,Alfreð Finnbogason,2481,0,93,True,2516754
24602,16432,Caiuby,Caiuby Francisco,da Silva,1988-07-14,Caiuby Francisco da Silva,2481,0,93,True,2516754
24603,159,J. Gouweleeuw,Jeffrey,Gouweleeuw,1991-07-10,Jeffrey Gouweleeuw,2481,0,93,True,2516754
24604,15695,M. Heller,Marcel,Heller,1986-02-12,Marcel Heller,2481,0,17,False,2516754
24605,354997,S. Córdova,Sergio Duvan,Córdova Lezama,1997-01-10,Sergio Duvan Córdova Lezama,2481,0,17,False,2516754
24606,16826,R. Khedira,Rani,Khedira,1994-01-27,Rani Khedira,2481,0,17,False,2516754
24607,14705,N. Füllkrug,Niclas,Füllkrug,1993-02-09,Niclas Füllkrug,2455,0,62,True,2516755
24608,15456,F. Klaus,Felix,Klaus,1992-09-13,Felix Klaus,2455,0,73,True,2516755
24609,14760,M. Harnik,Martin,Harnik,1987-06-10,Martin Harnik,2455,0,81,True,2516755
24610,26115,S. Sané,Salif,Sané,1990-08-25,Salif Sané,2455,0,95,True,2516755
24611,272434,W. Anton,Waldemar,Anton,1996-07-20,Waldemar Anton,2455,0,95,True,2516755
24612,15256,P. Schwegler,Pirmin,Schwegler,1987-03-09,Pirmin Schwegler,2455,0,95,True,2516755
24613,38082,Felipe,Felipe,Trevizan Martins,1987-05-15,Felipe Trevizan Martins,2455,0,95,True,2516755
24614,16884,J. Korb,Julian,Korb,1992-03-21,Julian Korb,2455,0,95,True,2516755
24615,14802,M. Bakalorz,Marvin,Bakalorz,1989-09-13,Marvin Bakalorz,2455,0,95,True,2516755
24616,16010,P. Tschauner,Philipp,Tschauner,1985-11-03,Philipp Tschauner,2455,0,95,True,2516755
24617,15772,M. Ostrzolek,Matthias,Ostrzolek,1990-06-05,Matthias Ostrzolek,2455,0,95,True,2516755
24618,20728,Jonathas,Jonathas Cristian,de Jesus,1989-03-06,Jonathas Cristian de Jesus,2455,0,33,False,2516755
24619,165431,K. Karaman,Kenan,Karaman,1994-03-05,Kenan Karaman,2455,0,22,False,2516755
24620,15225,S. Maier,Sebastian,Maier,1993-09-18,Sebastian Maier,2455,0,14,False,2516755
24621,8628,F. Di Santo,Franco Matías,Di Santo,1989-04-07,Franco Matías Di Santo,2449,0,46,True,2516755
24622,372915,A. Harit,Amine,Harit,1997-06-18,Amine Harit,2449,0,73,True,2516755
24623,14989,D. Caligiuri,Daniel,Caligiuri,1988-01-15,Daniel Caligiuri,2449,0,83,True,2516755
24624,14775,B. Oczipka,Bastian,Oczipka,1989-01-12,Bastian Oczipka,2449,0,95,True,2516755
24625,105378,Y. Konoplyanka,Yevhen,Konoplyanka,1989-09-29,Yevhen Konoplyanka,2449,0,95,True,2516755
24626,134387,L. Goretzka,Leon ,Goretzka,1995-02-06,Leon  Goretzka,2449,0,95,True,2516755
24627,144766,N. Bentaleb,Nabil,Bentaleb,1994-11-24,Nabil Bentaleb,2449,0,95,True,2516755
24628,235606,T. Kehrer,Thilo,Kehrer,1996-09-21,Thilo Kehrer,2449,0,95,True,2516755
24629,20932,M. Nastasić,Matija,Nastasić,1993-03-28,Matija Nastasić,2449,0,95,True,2516755
24630,14847,R. Fährmann,Ralf,Fährmann,1988-09-27,Ralf Fährmann,2449,0,95,True,2516755
24631,14689,Naldo,Ronaldo ,Aparecido Rodrigues,1982-09-10,Ronaldo  Aparecido Rodrigues,2449,0,95,True,2516755
24632,64995,G. Burgstaller,Guido,Burgstaller,1989-04-29,Guido Burgstaller,2449,0,49,False,2516755
24633,134369,M. Meyer,Max ,Meyer,1995-09-18,Max  Meyer,2449,0,22,False,2516755
24634,337775,F. Reese,Fabian,Reese,1997-11-29,Fabian Reese,2449,0,12,False,2516755
24635,223560,L. Öztunali,Levin Mete,Öztunali,1996-03-15,Levin Mete Öztunali,2460,0,68,True,2516756
24636,83836,A. Maxim,Alexandru Iulian,Maxim,1990-07-08,Alexandru Iulian Maxim,2460,0,73,True,2516756
24637,49869,F. Frei,Fabian,Frei,1989-01-08,Fabian Frei,2460,0,83,True,2516756
24638,94764,Y. Muto,Yoshinori,Muto,1992-07-15,Yoshinori Muto,2460,0,95,True,2516756
24639,51013,R. Quaison,Robin,Quaison,1993-10-09,Robin Quaison,2460,0,95,True,2516756
24640,21469,G. Donati,Giulio,Donati,1990-02-05,Giulio Donati,2460,0,95,True,2516756
24641,14766,R. Adler,René,Adler,1985-01-15,René Adler,2460,0,95,True,2516756
24642,16303,D. Latza,Danny,Latza,1989-12-07,Danny Latza,2460,0,95,True,2516756
24643,235450,A. Diallo,Abdou,Diallo,1996-05-04,Abdou Diallo,2460,0,95,True,2516756
24644,15399,D. Brosinski,Daniel,Brosinski,1988-07-17,Daniel Brosinski,2460,0,95,True,2516756
24645,15178,S. Bell,Stefan,Bell,1991-08-24,Stefan Bell,2460,0,95,True,2516756
24646,1722,V. Fischer,Viktor,Fischer,1994-06-09,Viktor Fischer,2460,0,27,False,2516756
24647,6292,K. Kodro,Kenan,Kodro,1993-08-19,Kenan Kodro,2460,0,22,False,2516756
24648,86517,P. De Blasis,Pablo Ezequiel,De Blasis,1988-02-04,Pablo Ezequiel De Blasis,2460,0,12,False,2516756
24649,284469,J. Brekalo,Josip,Brekalo,1998-06-23,Josip Brekalo,2445,0,65,True,2516756
24650,328131,C. Akolo,Chadrac,Akolo,1995-04-01,Chadrac Akolo,2445,0,74,True,2516756
24651,14885,D. Aogo,Dennis,Aogo,1987-01-14,Dennis Aogo,2445,0,86,True,2516756
24652,235597,T. Baumgartl,Timo,Baumgartl,1996-03-04,Timo Baumgartl,2445,0,95,True,2516756
24653,14715,H. Badstuber,Holger,Badstuber,1989-03-13,Holger Badstuber,2445,0,95,True,2516756
24654,16094,S. Terodde,Simon,Terodde,1988-03-02,Simon Terodde,2445,0,95,True,2516756
24655,15032,R. Zieler,Ron-Robert,Zieler,1989-02-12,Ron-Robert Zieler,2445,0,95,True,2516756
24656,14754,C. Gentner,Christian,Gentner,1985-08-14,Christian Gentner,2445,0,95,True,2516756
24657,340646,B. Pavard,Benjamin,Pavard,1996-03-28,Benjamin Pavard,2445,0,95,True,2516756
24658,99410,M. Kamiński,Marcin,Kamiński,1992-01-15,Marcin Kamiński,2445,0,95,True,2516756
24659,349099,O. Mangala,Orel,Mangala,1998-03-18,Orel Mangala,2445,0,95,True,2516756
24660,254649,T. Asano,Takuma,Asano,1994-11-10,Takuma Asano,2445,0,30,False,2516756
24661,345707,B. Özcan,Berkay,Özcan,1998-02-15,Berkay Özcan,2445,0,21,False,2516756
24662,15015,M. Zimmermann,Matthias,Zimmermann,1992-06-16,Matthias Zimmermann,2445,0,9,False,2516756
24663,367621,D. Geiger,Dennis,Geiger,1998-06-10,Dennis Geiger,2482,0,64,True,2516757
24664,49997,S. Zuber,Steven,Zuber,1991-08-17,Steven Zuber,2482,0,70,True,2516757
24665,15292,M. Uth,Mark,Uth,1991-08-24,Mark Uth,2482,0,76,True,2516757
24666,69411,A. Kramarić,Andrej,Kramarić,1991-06-19,Andrej Kramarić,2482,0,96,True,2516757
24667,221333,K. Demirbay,Kerem,Demirbay,1993-07-03,Kerem Demirbay,2482,0,96,True,2516757
24668,15719,B. Hübner,Benjamin,Hübner,1989-07-04,Benjamin Hübner,2482,0,96,True,2516757
24669,15952,E. Bičakčić,Ermin,Bičakčić,1990-01-24,Ermin Bičakčić,2482,0,96,True,2516757
24670,82487,P. Kadeřábek,Pavel,Kadeřábek,1992-04-25,Pavel Kadeřábek,2482,0,96,True,2516757
24671,14979,O. Baumann,Oliver,Baumann,1990-06-02,Oliver Baumann,2482,0,96,True,2516757
24672,15012,H. Nordtveit,Håvard,Nordtveit,1990-06-21,Håvard Nordtveit,2482,0,96,True,2516757
24673,263614,N. Amiri,Nadiem,Amiri,1996-10-27,Nadiem Amiri,2482,0,96,True,2516757
24674,15193,E. Polanski,Eugen,Polanski,1986-03-17,Eugen Polanski,2482,0,32,False,2516757
24675,18982,N. Schulz,Nico,Schulz,1993-04-01,Nico Schulz,2482,0,26,False,2516757
24676,297701,P. Ochs,Philipp,Ochs,1997-04-17,Philipp Ochs,2482,0,20,False,2516757
24677,15811,S. Rudy,Sebastian,Rudy,1990-02-28,Sebastian Rudy,2444,0,58,True,2516757
24678,14732,T. Müller,Thomas,Müller,1989-09-13,Thomas Müller,2444,0,79,True,2516757
24679,14718,Rafinha,Márcio Rafael,Ferreira de Souza,1985-09-07,Márcio Rafael Ferreira de Souza,2444,0,79,True,2516757
24680,209091,C. Tolisso,Corentin,Tolisso,1994-08-03,Corentin Tolisso,2444,0,96,True,2516757
24681,14817,R. Lewandowski,Robert,Lewandowski,1988-08-21,Robert Lewandowski,2444,0,96,True,2516757
24682,3416,Javi Martínez,Javier,Martínez Aginaga,1988-09-02,Javier Martínez Aginaga,2444,0,96,True,2516757
24683,231139,K. Coman,Kingsley,Coman,1996-06-13,Kingsley Coman,2444,0,96,True,2516757
24684,3345,Thiago Alcântara,Thiago,Alcântara do Nascimento,1991-04-11,Thiago Alcântara do Nascimento,2444,0,96,True,2516757
24685,224593,J. Kimmich,Joshua,Kimmich,1995-02-08,Joshua Kimmich,2444,0,96,True,2516757
24686,14712,M. Neuer,Manuel,Neuer,1986-03-27,Manuel Neuer,2444,0,96,True,2516757
24687,14795,M. Hummels,Mats ,Hummels,1988-12-16,Mats  Hummels,2444,0,96,True,2516757
24688,14727,A. Robben,Arjen,Robben,1984-01-23,Arjen Robben,2444,0,38,False,2516757
24689,14726,F. Ribéry,Franck Bilal,Ribéry,1983-04-07,Franck Bilal Ribéry,2444,0,17,False,2516757
24690,70096,J. Rodríguez,James David,Rodríguez Rubio,1991-07-12,James David Rodríguez Rubio,2444,0,17,False,2516757
24691,65055,F. Kainz,Florian,Kainz,1992-10-24,Florian Kainz,2443,0,82,True,2516758
24692,16027,F. Bartels,Fin,Bartels,1987-02-07,Fin Bartels,2443,0,86,True,2516758
24693,253822,J. Pavlenka,Jiří,Pavlenka,1992-04-14,Jiří Pavlenka,2443,0,93,True,2516758
24694,82340,T. Gebre Selassie,Theodor,Gebre Selassie,1986-12-24,Theodor Gebre Selassie,2443,0,93,True,2516758
24695,16025,M. Kruse,Max,Kruse,1988-03-19,Max Kruse,2443,0,93,True,2516758
24696,272440,M. Eggestein,Maximilian,Eggestein,1996-12-08,Maximilian Eggestein,2443,0,90,True,2516758
24697,223516,R. Bauer,Robert,Bauer,1995-04-09,Robert Bauer,2443,0,93,True,2516758
24698,51217,L. Augustinsson,Hans Carl Ludwig,Augustinsson,1994-04-21,Hans Carl Ludwig Augustinsson,2443,0,93,True,2516758
24699,25589,L. Sané,Ludovic Lamine,Sané,1987-03-22,Ludovic Lamine Sané,2443,0,93,True,2516758
24700,55990,T. Delaney,Thomas,Delaney,1991-09-03,Thomas Delaney,2443,0,93,True,2516758
24701,11095,M. Veljkovic,Milos,Veljkovic,1995-09-26,Milos Veljkovic,2443,0,93,True,2516758
24702,14692,P. Bargfrede,Philipp,Bargfrede,1989-03-03,Philipp Bargfrede,2443,0,11,False,2516758
24703,20692,I. Belfodil,Ishak,Belfodil,1992-01-12,Ishak Belfodil,2443,0,7,False,2516758
24704,17136,J. Gondorf,Jérôme,Gondorf,1988-06-26,Jérôme Gondorf,2443,0,3,False,2516758
24705,15141,A. Esswein,Alexander,Esswein,1990-03-25,Alexander Esswein,2457,0,66,True,2516758
24706,82518,V. Darida,Vladimír,Darida,1990-08-08,Vladimír Darida,2457,0,71,True,2516758
24707,8309,K. Rekik,Karim,Rekik,1994-12-02,Karim Rekik,2457,0,93,True,2516758
24708,15020,M. Leckie,Mathew,Leckie,1991-02-04,Mathew Leckie,2457,0,93,True,2516758
24709,173212,N. Stark,Niklas,Stark,1995-04-14,Niklas Stark,2457,0,93,True,2516758
24710,14762,V. Ibišević,Vedad,Ibišević,1984-08-06,Vedad Ibišević,2457,0,93,True,2516758
24711,15771,S. Langkamp,Sebastian,Langkamp,1988-01-15,Sebastian Langkamp,2457,0,93,True,2516758
24712,15276,M. Weiser,Mitchell,Weiser,1994-04-21,Mitchell Weiser,2457,0,93,True,2516758
24713,15125,M. Plattenhardt,Marvin,Plattenhardt,1992-01-26,Marvin Plattenhardt,2457,0,93,True,2516758
24714,54579,R. Jarstein,Rune ,Almenning Jarstein,1984-09-29,Rune  Almenning Jarstein,2457,0,93,True,2516758
24715,14905,P. Skjelbred,Per Ciljan,Skjelbred,1987-06-16,Per Ciljan Skjelbred,2457,0,93,True,2516758
24716,7904,S. Kalou,Salomon Armand Magloire,Kalou,1985-08-05,Salomon Armand Magloire Kalou,2457,0,27,False,2516758
24717,49873,V. Stocker,Valentin,Stocker,1989-04-12,Valentin Stocker,2457,0,22,False,2516758
24718,3335,Bartra,Marc,Bartra Aregall,1991-01-15,Marc Bartra Aregall,2447,0,18,True,2516759
24719,14800,M. Schmelzer,Marcel,Schmelzer,1988-01-22,Marcel Schmelzer,2447,0,31,True,2516759
24720,14806,M. Götze,Mario,Götze,1992-06-03,Mario Götze,2447,0,84,True,2516759
24721,25867,P. Aubameyang,Pierre-Emerick,Aubameyang,1989-06-18,Pierre-Emerick Aubameyang,2447,0,100,True,2516759
24722,14770,G. Castro,Gonzalo,Castro Randon,1987-06-11,Gonzalo Castro Randon,2447,0,100,True,2516759
24723,49968,R. Bürki,Roman,Bürki,1990-11-14,Roman Bürki,2447,0,100,True,2516759
24724,14687,S. Papastathopoulos,Sokratis,Papastathopoulos,1988-06-09,Sokratis Papastathopoulos,2447,0,100,True,2516759
24725,14798,Ł. Piszczek,Łukasz,Piszczek,1985-06-03,Łukasz Piszczek,2447,0,100,True,2516759
24726,391530,C. Pulisic,Christian,Pulisic,1998-09-18,Christian Pulisic,2447,0,100,True,2516759
24727,3320,N. Şahin,Nuri,Şahin,1988-09-05,Nuri Şahin,2447,0,100,True,2516759
24728,19392,M. Philipp,Maximilian,Philipp,1994-03-01,Maximilian Philipp,2447,0,100,True,2516759
24729,14778,Ö. Toprak,Ömer,Toprak,1989-07-21,Ömer Toprak,2447,0,82,False,2516759
24730,397028,D. Zagadou,Dan-Axel,Zagadou,1999-06-03,Dan-Axel Zagadou,2447,0,69,False,2516759
24731,105622,A. Yarmolenko,Andriy,Yarmolenko,1989-10-23,Andriy Yarmolenko,2447,0,16,False,2516759
24732,373636,V. Sierro,Vincent,Sierro,1995-10-08,Vincent Sierro,2453,0,43,True,2516759
24733,228765,T. Kleindienst,Tim,Kleindienst,1995-08-31,Tim Kleindienst,2453,0,70,True,2516759
24734,15533,M. Terrazzino,Marco,Terrazzino,1991-04-15,Marco Terrazzino,2453,0,94,True,2516759
24735,255732,P. Lienhart,Philipp,Lienhart,1996-07-11,Philipp Lienhart,2453,0,100,True,2516759
24736,15487,J. Haberer,Janik,Haberer,1994-04-02,Janik Haberer,2453,0,100,True,2516759
24737,18670,L. Kübler,Lukas,Kübler,1992-08-30,Lukas Kübler,2453,0,100,True,2516759
24738,25871,Y. Ravet,Yoric,Ravet,1989-09-12,Yoric Ravet,2453,0,29,True,2516759
24739,49982,A. Abrashi,Amir,Abrashi,1990-03-27,Amir Abrashi,2453,0,100,True,2516759
24740,216074,C. Günter,Christian,Günter,1993-02-28,Christian Günter,2453,0,100,True,2516759
24741,19525,A. Schwolow,Alexander,Schwolow,1992-06-02,Alexander Schwolow,2453,0,100,True,2516759
24742,344864,C. Söyüncü,Caglar,Söyüncü,1996-05-23,Caglar Söyüncü,2453,0,100,True,2516759
24743,15131,M. Frantz,Mike,Frantz,1986-10-14,Mike Frantz,2453,0,57,False,2516759
24744,15503,F. Niederlechner,Florian,Niederlechner,1990-10-24,Florian Niederlechner,2453,0,30,False,2516759
24745,272378,P. Stenzel,Pascal,Stenzel,1996-03-20,Pascal Stenzel,2453,0,6,False,2516759
24746,360992,D. Zakaria,Denis Lemi,Zakaria Lako Lado,1996-11-20,Denis Lemi Zakaria Lako Lado,2454,0,61,True,2516760
24747,15018,P. Herrmann,Patrick,Herrmann,1991-02-12,Patrick Herrmann,2454,0,69,True,2516760
24748,15014,O. Wendt,Oscar,Wendt,1985-10-24,Oscar Wendt,2454,0,86,True,2516760
24749,25622,T. Hazard,Thorgan,Hazard,1993-03-29,Thorgan Hazard,2454,0,99,True,2516760
24750,14991,M. Ginter,Matthias,Ginter,1994-01-19,Matthias Ginter,2454,0,99,True,2516760
24751,15051,L. Stindl,Lars,Stindl,1988-08-26,Lars Stindl,2454,0,99,True,2516760
24752,49855,Y. Sommer,Yann,Sommer,1988-12-17,Yann Sommer,2454,0,99,True,2516760
24753,15806,J. Vestergaard,Jannik,Vestergaard,1992-08-03,Jannik Vestergaard,2454,0,99,True,2516760
24754,14838,C. Kramer,Christoph,Kramer,1991-02-19,Christoph Kramer,2454,0,99,True,2516760
24755,236528,N. Elvedi,Nico,Elvedi,1996-09-30,Nico Elvedi,2454,0,99,True,2516760
24756,15107,Raffael,Raffael,Caetano de Araújo,1985-03-28,Raffael Caetano de Araújo,2454,0,99,True,2516760
24757,18591,J. Hofmann,Jonas,Hofmann,1992-07-14,Jonas Hofmann,2454,0,38,False,2516760
24758,49907,R. Bobadilla,Raúl Marcelo,Bobadilla,1987-06-18,Raúl Marcelo Bobadilla,2454,0,30,False,2516760
24759,363648,J. Villalba,Julio César,Villalba Gaona,1998-09-11,Julio César Villalba Gaona,2454,0,13,False,2516760
24760,20402,K. Boateng,Kevin-Prince,Boateng,1987-03-06,Kevin-Prince Boateng,2462,0,53,True,2516760
24761,20591,G. Fernandes,Gélson da Conceição Tavares,Fernandes,1986-09-02,Gélson da Conceição Tavares Fernandes,2462,0,80,True,2516760
